2024-08-03T15:29:30.627Z [WARN]  Provider "registry.terraform.io/hashicorp/azurerm" produced an invalid plan for azurerm_virtual_network.test-rg-vnet, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .bgp_community: planned value cty.StringVal("") for a non-computed attribute
      - .edge_zone: planned value cty.StringVal("") for a non-computed attribute
      - .flow_timeout_in_minutes: planned value cty.NumberIntVal(0) for a non-computed attribute
2024-08-03T15:29:30.641Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=38758
2024-08-03T15:29:30.645Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:29:32.264Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:29:32.264Z
2024-08-03T15:29:32.430Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:29:32.432Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:32.432Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:32.432Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:32.432Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:32.432Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:32.432Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:32.433Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:29:32.432Z
2024-08-03T15:29:33.477Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:29:33.477Z
2024-08-03T15:29:33.477Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:29:33.477Z
2024-08-03T15:29:39.838Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=38899
2024-08-03T15:29:39.839Z [INFO]  backend/local: plan operation completed
2024-08-03T15:30:12.744Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:30:12.745Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:30:12.745Z [INFO]  CLI args: []string{"terraform", "apply", "-destroy"}
2024-08-03T15:30:12.746Z [INFO]  CLI command args: []string{"apply", "-destroy"}
2024-08-03T15:30:13.761Z [INFO]  backend/local: starting Apply operation
2024-08-03T15:30:13.783Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:30:15.375Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:30:15.375Z
2024-08-03T15:30:15.507Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=39196
2024-08-03T15:30:15.512Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:30:17.100Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:30:17.100Z
2024-08-03T15:30:17.293Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=39231
2024-08-03T15:30:17.293Z [INFO]  backend/local: apply calling Plan
2024-08-03T15:30:17.298Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:30:18.997Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:30:18.997Z
2024-08-03T15:30:19.176Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:30:19.177Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:30:19.177Z
2024-08-03T15:30:19.178Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:30:19.177Z
2024-08-03T15:30:19.178Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:30:19.177Z
2024-08-03T15:30:19.179Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:30:19.177Z
2024-08-03T15:30:19.179Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:30:19.177Z
2024-08-03T15:30:19.179Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:30:19.177Z
2024-08-03T15:30:19.179Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:30:19.178Z
2024-08-03T15:30:20.414Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:30:20.414Z
2024-08-03T15:30:20.414Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:30:20.414Z
2024-08-03T15:30:28.114Z [WARN]  Provider "registry.terraform.io/hashicorp/azurerm" produced an invalid plan for azurerm_virtual_network.test-rg-vnet, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .bgp_community: planned value cty.StringVal("") for a non-computed attribute
      - .flow_timeout_in_minutes: planned value cty.NumberIntVal(0) for a non-computed attribute
      - .edge_zone: planned value cty.StringVal("") for a non-computed attribute
2024-08-03T15:30:28.130Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=39268
2024-08-03T15:30:28.135Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:30:29.891Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:30:29.891Z
2024-08-03T15:30:30.073Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:30:30.074Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:30.074Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:30.075Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:30.075Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:30.075Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:30.075Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:30.075Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:30:30.074Z
2024-08-03T15:30:31.300Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:30:31.300Z
2024-08-03T15:30:31.301Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:30:31.300Z
2024-08-03T15:30:37.757Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=39397
2024-08-03T15:30:41.476Z [INFO]  backend/local: apply calling Apply
2024-08-03T15:30:41.482Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:30:43.225Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:30:43.225Z
2024-08-03T15:30:43.417Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:30:43.417Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:43.418Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:43.418Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:43.418Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:43.418Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:43.418Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:43.418Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:30:43.417Z
2024-08-03T15:30:44.618Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:30:44.618Z
2024-08-03T15:30:44.618Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:30:44.618Z
2024-08-03T15:30:51.170Z [INFO]  Starting apply for azurerm_virtual_network.test-rg-vnet
2024-08-03T15:31:01.886Z [INFO]  Starting apply for azurerm_resource_group.test-rg
2024-08-03T15:31:17.288Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=39572
2024-08-03T15:31:28.188Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:31:28.189Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:31:28.189Z [INFO]  CLI args: []string{"terraform", "apply", "--auto-aprove"}
2024-08-03T15:31:28.190Z [INFO]  CLI command args: []string{"apply", "--auto-aprove"}
2024-08-03T15:31:40.944Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:31:40.945Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:31:40.945Z [INFO]  CLI args: []string{"terraform", "apply", "-help"}
2024-08-03T15:31:40.946Z [INFO]  CLI command args: []string{"apply", "-help"}
2024-08-03T15:32:06.032Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:32:06.032Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:32:06.032Z [INFO]  CLI args: []string{"terraform", "apply", "-auto-approve"}
2024-08-03T15:32:06.033Z [INFO]  CLI command args: []string{"apply", "-auto-approve"}
2024-08-03T15:32:07.039Z [INFO]  backend/local: starting Apply operation
2024-08-03T15:32:07.064Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:32:08.701Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:32:08.701Z
2024-08-03T15:32:08.857Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=40166
2024-08-03T15:32:08.863Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:32:10.627Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:32:10.627Z
2024-08-03T15:32:10.815Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=40200
2024-08-03T15:32:10.816Z [INFO]  backend/local: apply calling Plan
2024-08-03T15:32:10.820Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:32:12.487Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:32:12.487Z
2024-08-03T15:32:12.654Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:32:12.655Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:12.655Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:12.656Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:12.656Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:12.656Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:12.656Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:12.656Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:32:12.655Z
2024-08-03T15:32:13.868Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:32:13.868Z
2024-08-03T15:32:13.868Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:32:13.868Z
2024-08-03T15:32:21.584Z [WARN]  Provider "registry.terraform.io/hashicorp/azurerm" produced an invalid plan for azurerm_resource_group.test-rg, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .location: planned value cty.StringVal("westeurope") does not match config value cty.StringVal("West Europe")
2024-08-03T15:32:21.599Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=40226
2024-08-03T15:32:21.606Z [INFO]  backend/local: apply calling Apply
2024-08-03T15:32:21.610Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:32:23.229Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:32:23.229Z
2024-08-03T15:32:23.404Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:32:23.404Z
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:32:23.404Z
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:32:23.404Z
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:32:23.404Z
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:32:23.404Z
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:32:23.405Z
2024-08-03T15:32:23.405Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:32:23.405Z
2024-08-03T15:32:24.453Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:32:24.453Z
2024-08-03T15:32:24.453Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:32:24.453Z
2024-08-03T15:32:31.533Z [WARN]  Provider "registry.terraform.io/hashicorp/azurerm" produced an invalid plan for azurerm_resource_group.test-rg, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .location: planned value cty.StringVal("westeurope") does not match config value cty.StringVal("West Europe")
2024-08-03T15:32:31.533Z [INFO]  Starting apply for azurerm_resource_group.test-rg
2024-08-03T15:32:32.710Z [INFO]  Starting apply for azurerm_virtual_network.test-rg-vnet
2024-08-03T15:32:37.612Z [WARN]  Provider "provider[\"registry.terraform.io/hashicorp/azurerm\"]" produced an unexpected new value for azurerm_virtual_network.test-rg-vnet, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .bgp_community: was null, but now cty.StringVal("")
      - .edge_zone: was null, but now cty.StringVal("")
      - .flow_timeout_in_minutes: was null, but now cty.NumberIntVal(0)
2024-08-03T15:32:37.630Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=40366
2024-08-03T15:42:35.176Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:42:35.176Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:42:35.177Z [INFO]  CLI args: []string{"terraform", "fmt"}
2024-08-03T15:42:35.177Z [INFO]  CLI command args: []string{"fmt"}
2024-08-03T15:42:45.328Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:42:45.328Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:42:45.329Z [INFO]  CLI args: []string{"terraform", "plan"}
2024-08-03T15:42:45.330Z [INFO]  CLI command args: []string{"plan"}
2024-08-03T15:42:46.449Z [INFO]  backend/local: starting Plan operation
2024-08-03T15:42:46.480Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:42:48.237Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:42:48.237Z
2024-08-03T15:42:48.382Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=42174
2024-08-03T15:42:48.387Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:42:50.057Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:42:50.057Z
2024-08-03T15:42:50.239Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=42224
2024-08-03T15:42:50.240Z [INFO]  backend/local: plan calling Plan
2024-08-03T15:42:50.244Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:42:51.884Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:42:51.884Z
2024-08-03T15:42:52.051Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:42:52.053Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:52.053Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:52.053Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:52.053Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:52.053Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:52.054Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:52.054Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T15:42:52.053Z
2024-08-03T15:42:53.169Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T15:42:53.169Z
2024-08-03T15:42:53.169Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T15:42:53.169Z
2024-08-03T15:43:00.903Z [WARN]  Provider "registry.terraform.io/hashicorp/azurerm" produced an invalid plan for azurerm_virtual_network.test-rg-vnet, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .bgp_community: planned value cty.StringVal("") for a non-computed attribute
      - .flow_timeout_in_minutes: planned value cty.NumberIntVal(0) for a non-computed attribute
      - .edge_zone: planned value cty.StringVal("") for a non-computed attribute
2024-08-03T15:43:00.906Z [WARN]  Provider "registry.terraform.io/hashicorp/azurerm" produced an invalid plan for azurerm_subnet.test-rg-subnet, but we are tolerating it because it is using the legacy plugin SDK.
    The following problems may be the cause of any confusing errors from downstream operations:
      - .enforce_private_link_service_network_policies: planned value cty.False for a non-computed attribute
      - .enforce_private_link_endpoint_network_policies: planned value cty.False for a non-computed attribute
2024-08-03T15:43:00.919Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=42256
2024-08-03T15:43:00.920Z [INFO]  backend/local: plan operation completed
2024-08-03T15:43:19.993Z [INFO]  Terraform version: 1.9.3
2024-08-03T15:43:19.994Z [INFO]  Go runtime version: go1.22.5
2024-08-03T15:43:19.994Z [INFO]  CLI args: []string{"terraform", "apply", "-auto-approve"}
2024-08-03T15:43:19.995Z [INFO]  CLI command args: []string{"apply", "-auto-approve"}
2024-08-03T15:43:21.004Z [INFO]  backend/local: starting Apply operation
2024-08-03T15:43:21.030Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:43:22.661Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:43:22.661Z
2024-08-03T15:43:22.786Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=42496
2024-08-03T15:43:22.790Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:43:24.509Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:43:24.509Z
2024-08-03T15:43:24.719Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=42545
2024-08-03T15:43:24.720Z [INFO]  backend/local: apply calling Plan
2024-08-03T15:43:24.725Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T15:43:26.424Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T15:43:26.424Z
2024-08-03T15:43:26.626Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T15:43:26.627Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T15:43:26.627Z
2024-08-03T15:43:26.627Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:43:26.627Z
2024-08-03T15:43:26.627Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T15:43:26.627Z
2024-08-03T15:43:26.628Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T15:43:26.627Z
